B01003_001E,NAME,GEOID,state,county
119343,"Skagit County, Washington",05000US53057,53,057
11243,"Skamania County, Washington",05000US53059,53,059
746653,"Snohomish County, Washington",05000US53061,53,061
480832,"Spokane County, Washington",05000US53063,53,063
43548,"Stevens County, Washington",05000US53065,53,065
262723,"Thurston County, Washington",05000US53067,53,067
4035,"Wahkiakum County, Washington",05000US53069,53,069
59726,"Walla Walla County, Washington",05000US53071,53,071
207100,"Whatcom County, Washington",05000US53073,53,073
46737,"Whitman County, Washington",05000US53075,53,075
247408,"Yakima County, Washington",05000US53077,53,077
20451,"Adams County, Wisconsin",05000US55001,55,001
15993,"Ashland County, Wisconsin",05000US55003,55,003
45686,"Barron County, Wisconsin",05000US55005,55,005
15050,"Bayfield County, Wisconsin",05000US55007,55,007
254717,"Brown County, Wisconsin",05000US55009,55,009
13319,"Buffalo County, Wisconsin",05000US55011,55,011
15334,"Burnett County, Wisconsin",05000US55013,55,013
49678,"Calumet County, Wisconsin",05000US55015,55,015
63209,"Chippewa County, Wisconsin",05000US55017,55,017
34518,"Clark County, Wisconsin",05000US55019,55,019
56607,"Columbia County, Wisconsin",05000US55021,55,021
16483,"Crawford County, Wisconsin",05000US55023,55,023
510198,"Dane County, Wisconsin",05000US55025,55,025
88547,"Dodge County, Wisconsin",05000US55027,55,027
27731,"Door County, Wisconsin",05000US55029,55,029
43799,"Douglas County, Wisconsin",05000US55031,55,031
44159,"Dunn County, Wisconsin",05000US55033,55,033
101281,"Eau Claire County, Wisconsin",05000US55035,55,035
4476,"Florence County, Wisconsin",05000US55037,55,037
101920,"Fond du Lac County, Wisconsin",05000US55039,55,039
9150,"Forest County, Wisconsin",05000US55041,55,041
51489,"Grant County, Wisconsin",05000US55043,55,043
37044,"Green County, Wisconsin",05000US55045,55,045
18966,"Green Lake County, Wisconsin",05000US55047,55,047
23769,"Iowa County, Wisconsin",05000US55049,55,049
5907,"Iron County, Wisconsin",05000US55051,55,051
20543,"Jackson County, Wisconsin",05000US55053,55,053
84345,"Jefferson County, Wisconsin",05000US55055,55,055
26494,"Juneau County, Wisconsin",05000US55057,55,057
167738,"Kenosha County, Wisconsin",05000US55059,55,059
20483,"Kewaunee County, Wisconsin",05000US55061,55,061
117048,"La Crosse County, Wisconsin",05000US55063,55,063
16835,"Lafayette County, Wisconsin",05000US55065,55,065
19551,"Langlade County, Wisconsin",05000US55067,55,067
28286,"Lincoln County, Wisconsin",05000US55069,55,069
80521,"Manitowoc County, Wisconsin",05000US55071,55,071
135177,"Marathon County, Wisconsin",05000US55073,55,073
41287,"Marinette County, Wisconsin",05000US55075,55,075
15140,"Marquette County, Wisconsin",05000US55077,55,077
4451,"Menominee County, Wisconsin",05000US55078,55,078
955939,"Milwaukee County, Wisconsin",05000US55079,55,079
45274,"Monroe County, Wisconsin",05000US55081,55,081
37476,"Oconto County, Wisconsin",05000US55083,55,083
35653,"Oneida County, Wisconsin",05000US55085,55,085
180430,"Outagamie County, Wisconsin",05000US55087,55,087
87273,"Ozaukee County, Wisconsin",05000US55089,55,089
7372,"Pepin County, Wisconsin",05000US55091,55,091
40799,"Pierce County, Wisconsin",05000US55093,55,093
43572,"Polk County, Wisconsin",05000US55095,55,095
70432,"Portage County, Wisconsin",05000US55097,55,097
13800,"Price County, Wisconsin",05000US55099,55,099
194895,"Racine County, Wisconsin",05000US55101,55,101
17746,"Richland County, Wisconsin",05000US55103,55,103
160727,"Rock County, Wisconsin",05000US55105,55,105
14357,"Rusk County, Wisconsin",05000US55107,55,107
86118,"St. Croix County, Wisconsin",05000US55109,55,109
62992,"Sauk County, Wisconsin",05000US55111,55,111
16483,"Sawyer County, Wisconsin",05000US55113,55,113
41563,"Shawano County, Wisconsin",05000US55115,55,115
115226,"Sheboygan County, Wisconsin",05000US55117,55,117
20569,"Taylor County, Wisconsin",05000US55119,55,119
29412,"Trempealeau County, Wisconsin",05000US55121,55,121
30279,"Vernon County, Wisconsin",05000US55123,55,123
21355,"Vilas County, Wisconsin",05000US55125,55,125
103039,"Walworth County, Wisconsin",05000US55127,55,127
15700,"Washburn County, Wisconsin",05000US55129,55,129
132921,"Washington County, Wisconsin",05000US55131,55,131
393873,"Waukesha County, Wisconsin",05000US55133,55,133
52125,"Waupaca County, Wisconsin",05000US55135,55,135
24321,"Waushara County, Wisconsin",05000US55137,55,137
169004,"Winnebago County, Wisconsin",05000US55139,55,139
74012,"Wood County, Wisconsin",05000US55141,55,141
16731,"Barbour County, West Virginia",05000US54001,54,001
108724,"Berkeley County, West Virginia",05000US54003,54,003
24000,"Boone County, West Virginia",05000US54005,54,005
14466,"Braxton County, West Virginia",05000US54007,54,007
23665,"Brooke County, West Virginia",05000US54009,54,009
96824,"Cabell County, West Virginia",05000US54011,54,011
7557,"Calhoun County, West Virginia",05000US54013,54,013
9141,"Clay County, West Virginia",05000US54015,54,015
8201,"Doddridge County, West Virginia",05000US54017,54,017
45534,"Fayette County, West Virginia",05000US54019,54,019
8644,"Gilmer County, West Virginia",05000US54021,54,021
11815,"Grant County, West Virginia",05000US54023,54,023
35666,"Greenbrier County, West Virginia",05000US54025,54,025
23542,"Hampshire County, West Virginia",05000US54027,54,027
30201,"Hancock County, West Virginia",05000US54029,54,029
13936,"Hardy County, West Virginia",05000US54031,54,031
68998,"Harrison County, West Virginia",05000US54033,54,033
29256,"Jackson County, West Virginia",05000US54035,54,035
55214,"Jefferson County, West Virginia",05000US54037,54,037
190781,"Kanawha County, West Virginia",05000US54039,54,039
16434,"Lewis County, West Virginia",05000US54041,54,041
21560,"Lincoln County, West Virginia",05000US54043,54,043
35760,"Logan County, West Virginia",05000US54045,54,045
20802,"McDowell County, West Virginia",05000US54047,54,047
56790,"Marion County, West Virginia",05000US54049,54,049
32480,"Marshall County, West Virginia",05000US54051,54,051
27177,"Mason County, West Virginia",05000US54053,54,053
61891,"Mercer County, West Virginia",05000US54055,54,055
27755,"Mineral County, West Virginia",05000US54057,54,057
25931,"Mingo County, West Virginia",05000US54059,54,059
101668,"Monongalia County, West Virginia",05000US54061,54,061
13525,"Monroe County, West Virginia",05000US54063,54,063
17475,"Morgan County, West Virginia",05000US54065,54,065
25930,"Nicholas County, West Virginia",05000US54067,54,067
43637,"Ohio County, West Virginia",05000US54069,54,069
7402,"Pendleton County, West Virginia",05000US54071,54,071
7636,"Pleasants County, West Virginia",05000US54073,54,073
8697,"Pocahontas County, West Virginia",05000US54075,54,075
33809,"Preston County, West Virginia",05000US54077,54,077
56596,"Putnam County, West Virginia",05000US54079,54,079
78493,"Raleigh County, West Virginia",05000US54081,54,081
29365,"Randolph County, West Virginia",05000US54083,54,083
10140,"Ritchie County, West Virginia",05000US54085,54,085
14636,"Roane County, West Virginia",05000US54087,54,087
13544,"Summers County, West Virginia",05000US54089,54,089
16977,"Taylor County, West Virginia",05000US54091,54,091
6972,"Tucker County, West Virginia",05000US54093,54,093
9033,"Tyler County, West Virginia",05000US54095,54,095
24560,"Upshur County, West Virginia",05000US54097,54,097
41499,"Wayne County, West Virginia",05000US54099,54,099
8927,"Webster County, West Virginia",05000US54101,54,101
16157,"Wetzel County, West Virginia",05000US54103,54,103
5841,"Wirt County, West Virginia",05000US54105,54,105
86559,"Wood County, West Virginia",05000US54107,54,107
22866,"Wyoming County, West Virginia",05000US54109,54,109
37565,"Albany County, Wyoming",05000US56001,56,001
11895,"Big Horn County, Wyoming",05000US56003,56,003
48013,"Campbell County, Wyoming",05000US56005,56,005
15739,"Carbon County, Wyoming",05000US56007,56,007
14101,"Converse County, Wyoming",05000US56009,56,009
7229,"Crook County, Wyoming",05000US56011,56,011
40755,"Fremont County, Wyoming",05000US56013,56,013
13544,"Goshen County, Wyoming",05000US56015,56,015
4809,"Hot Springs County, Wyoming",05000US56017,56,017
8600,"Johnson County, Wyoming",05000US56019,56,019
95431,"Laramie County, Wyoming",05000US56021,56,021
18316,"Lincoln County, Wyoming",05000US56023,56,023
80011,"Natrona County, Wyoming",05000US56025,56,025
2516,"Niobrara County, Wyoming",05000US56027,56,027
28985,"Park County, Wyoming",05000US56029,56,029
8750,"Platte County, Wyoming",05000US56031,56,031
29738,"Sheridan County, Wyoming",05000US56033,56,033
10117,"Sublette County, Wyoming",05000US56035,56,035
44772,"Sweetwater County, Wyoming",05000US56037,56,037
22311,"Teton County, Wyoming",05000US56039,56,039
20930,"Uinta County, Wyoming",05000US56041,56,041
8400,"Washakie County, Wyoming",05000US56043,56,043
7152,"Weston County, Wyoming",05000US56045,56,045
